49,11,1,4,2,196,2,2,3,4,2,9,7,163,24,2,2
32,4,1,2,2,3935,1,2,1,29,5,129,2,-1,0,1,2
26,4,3,4,2,1,2,2,1,21,9,6,1,-1,0,1,2
45,2,1,2,2,251,1,2,3,5,5,304,2,259,2,3,2
58,8,1,3,2,42,1,2,3,9,2,96,6,264,3,3,2
40,2,3,2,2,2378,1,2,1,2,6,65,1,-1,0,1,2
29,11,1,2,2,-28,2,2,3,7,7,531,1,-1,0,1,2
43,8,1,2,2,0,2,2,1,6,5,187,1,-1,0,1,2
30,2,3,2,2,115,1,2,1,6,5,66,3,-1,0,1,2
33,4,1,4,2,29,1,2,3,7,5,549,1,-1,0,1,2
40,2,1,2,2,457,2,2,1,12,7,9,1,-1,0,1,2
51,5,1,2,2,1270,2,2,3,29,1,208,3,-1,0,1,2
52,8,1,2,2,1319,2,2,2,30,4,37,2,-1,0,1,2
52,11,1,2,2,3554,2,1,3,8,7,89,1,-1,0,1,2
32,8,3,3,2,33,2,2,3,23,7,118,1,-1,0,1,2
43,4,3,4,2,1696,1,2,3,26,8,257,1,474,3,3,1
44,4,1,4,2,-61,2,2,3,11,8,1015,1,-1,0,1,2
33,4,1,4,2,55,2,2,3,30,4,526,2,87,3,3,1
38,12,1,2,2,393,2,2,1,18,6,90,3,-1,0,1,2
34,7,3,1,2,1281,2,2,3,30,4,109,1,-1,0,1,2
56,10,1,2,2,4577,2,2,3,29,8,133,2,-1,0,1,2
37,8,1,2,2,395,1,2,1,6,5,219,2,-1,0,1,2
43,4,1,4,2,2383,2,2,3,13,8,379,6,-1,0,1,1
63,10,1,2,2,1486,2,2,3,14,5,698,5,316,3,2,2
23,12,3,2,2,75,1,2,1,15,5,448,4,-1,0,1,2
46,6,2,2,2,-563,2,1,3,15,7,769,4,-1,0,1,1
56,4,1,3,2,1172,2,2,1,9,6,91,3,-1,0,1,2
38,6,1,4,2,1110,1,2,3,20,11,888,2,183,2,3,1
36,11,3,2,2,1745,2,2,3,2,8,258,1,-1,0,1,2
56,8,1,3,2,206,2,2,1,5,6,315,1,-1,0,1,2
32,8,1,2,2,1520,1,2,3,19,11,493,1,-1,0,1,2
39,12,1,3,2,1601,1,2,1,23,5,201,2,-1,0,1,2
44,12,2,2,2,1,1,2,1,6,5,235,4,-1,0,1,2
32,2,3,2,2,540,1,2,3,21,11,379,2,-1,0,1,2
32,6,1,2,2,-242,1,2,3,20,4,1202,3,-1,0,1,1
45,12,1,2,2,759,1,2,1,2,6,172,2,-1,0,1,2
50,11,1,2,2,315,2,2,3,8,8,363,10,-1,0,1,2
37,8,1,3,2,587,2,2,1,11,6,126,2,-1,0,1,2
34,11,3,2,2,95,2,2,3,22,8,119,8,-1,0,1,2
30,2,3,4,2,726,2,2,3,29,1,103,1,-1,0,1,2
36,4,3,4,2,953,1,2,3,17,4,72,1,346,1,2,2
56,6,1,4,2,693,2,2,3,22,7,89,5,-1,0,1,2
36,11,1,2,2,129,1,2,3,6,8,64,2,-1,0,1,2
39,4,1,2,2,-810,2,1,3,14,7,77,2,-1,0,1,2
35,4,1,4,2,1078,1,2,3,31,7,48,4,-1,0,1,2
48,8,1,2,2,238,1,1,3,2,6,118,2,81,1,4,2
32,4,3,4,2,611,1,1,3,9,7,353,1,-1,0,1,2
30,6,1,2,1,-388,1,2,3,7,5,263,1,293,3,3,2
54,5,1,3,2,167,1,2,3,22,7,106,2,-1,0,1,2
40,11,1,4,2,397,2,2,1,18,6,50,1,-1,0,1,2
30,4,3,2,2,19,2,2,3,26,8,191,2,-1,0,1,2
48,8,1,3,2,0,2,1,3,17,11,479,1,-1,0,1,2
34,4,1,4,2,1047,2,2,3,3,6,342,1,90,7,2,2
50,11,1,2,2,1541,1,2,1,29,5,744,1,-1,0,1,2
30,11,3,2,2,-208,1,1,1,13,5,108,1,-1,0,1,2
49,2,3,2,2,275,2,2,1,8,5,14,1,-1,0,1,2
48,11,1,2,2,566,2,2,3,7,8,51,3,-1,0,1,2
73,10,1,3,2,1388,2,2,2,25,10,254,1,97,6,3,2
55,1,1,2,1,-208,1,2,1,3,6,148,2,-1,0,1,2
53,12,1,3,2,171,1,1,3,5,5,343,4,167,6,2,2
60,4,1,4,2,3301,2,2,1,17,6,2621,3,-1,0,1,1
41,12,1,2,2,2085,1,2,1,26,5,125,4,-1,0,1,2
25,9,3,1,2,1179,2,2,3,18,2,150,2,185,3,3,2
36,4,2,2,2,1655,1,2,3,18,11,155,2,-1,0,1,2
44,11,3,4,2,643,2,2,3,16,10,324,1,143,3,3,1
34,9,1,4,2,1029,1,1,1,16,5,125,1,-1,0,1,2
59,4,1,4,2,3165,1,2,1,12,6,278,2,-1,0,1,2
67,9,1,4,2,1979,2,2,3,10,9,105,2,-1,0,1,2
36,8,1,3,2,243,1,1,1,30,5,118,2,-1,0,1,2
35,8,1,3,2,-167,1,2,3,15,5,195,3,359,1,3,2
50,6,2,4,2,816,2,2,3,19,11,630,1,-1,0,1,2
45,7,3,1,2,1527,2,2,3,8,3,132,1,-1,0,1,1
46,12,2,2,2,-179,2,2,3,2,2,151,1,214,2,3,2
47,11,1,2,2,826,1,2,2,18,11,195,3,112,8,2,2
34,2,3,2,2,266,1,2,3,6,4,437,2,-1,0,1,2
56,10,1,4,2,142,2,1,3,14,7,329,5,-1,0,1,2
50,11,1,2,2,805,2,2,3,5,8,148,1,-1,0,1,2
34,2,3,2,2,391,1,2,1,9,5,192,2,-1,0,1,2
33,11,1,2,2,1021,1,2,1,3,6,361,3,-1,0,1,2
62,5,1,2,2,565,2,2,3,4,9,123,3,-1,0,1,2
28,7,3,4,2,844,2,2,3,16,4,551,2,-1,0,1,1
36,5,1,3,2,4324,1,2,3,18,11,139,4,127,4,3,2
39,4,2,4,2,224,1,2,3,5,5,106,1,-1,0,1,2
30,2,3,4,2,33,1,2,3,25,7,396,1,-1,0,1,2
38,6,1,2,2,157,2,1,3,15,5,57,11,366,1,2,2
31,2,3,2,2,378,2,2,3,23,7,421,2,-1,0,1,2
46,8,1,3,2,-326,1,2,1,27,5,59,4,-1,0,1,2
34,8,3,2,2,-108,1,2,1,28,5,290,1,-1,0,1,2
33,12,1,1,2,89,1,2,1,20,5,341,1,-1,0,1,2
50,4,2,4,2,5164,1,2,1,2,6,146,4,-1,0,1,2
35,2,1,2,2,165,1,2,1,18,6,272,1,-1,0,1,2
48,11,1,2,2,505,1,2,3,7,5,113,2,-1,0,1,2
26,8,1,2,2,-384,1,1,3,18,7,143,1,-1,0,1,2
34,11,1,2,2,33,2,2,3,28,8,259,1,-1,0,1,2
38,11,1,2,2,508,1,2,1,27,5,565,2,-1,0,1,2
47,4,1,4,2,7,1,2,3,25,7,102,5,-1,0,1,2
46,9,1,4,2,2303,1,2,1,7,5,241,1,-1,0,1,2
28,4,3,4,2,1466,1,2,3,25,7,40,1,-1,0,1,2
37,8,1,2,2,166,1,2,1,13,5,135,3,-1,0,1,2
35,4,1,4,2,1212,1,2,3,14,5,235,1,352,1,2,2
33,8,1,3,2,309,1,2,3,15,5,42,4,-1,0,1,2
27,3,3,2,2,3276,2,2,3,5,8,106,1,110,2,2,2
50,4,1,4,2,4,2,2,3,17,11,223,1,96,2,3,2
29,2,3,2,2,130,2,2,1,4,6,134,2,-1,0,1,2
56,2,3,2,2,4118,2,2,2,27,5,165,1,-1,0,1,1
39,11,1,1,2,880,1,2,1,16,5,29,1,-1,0,1,2
40,12,1,2,2,518,2,2,2,17,7,84,1,-1,0,1,2
33,8,3,2,2,33,1,2,1,9,5,557,1,-1,0,1,2
26,8,3,2,2,153,1,2,1,9,5,386,1,-1,0,1,2
48,8,1,3,2,1678,2,2,3,28,1,263,2,-1,0,1,2
48,2,2,2,2,0,2,1,3,11,7,487,3,-1,0,1,2
50,4,1,4,2,4,2,2,3,13,8,143,2,-1,0,1,2
36,4,1,4,2,-115,1,2,3,16,4,297,4,182,2,2,1
44,8,1,2,2,0,2,2,3,30,7,684,2,-1,0,1,1
50,11,1,3,2,883,1,2,1,5,6,170,1,-1,0,1,2
44,8,1,3,2,582,2,2,3,21,7,83,2,-1,0,1,2
33,4,1,4,2,158,2,2,3,6,2,192,2,-1,0,1,1
36,11,1,2,2,1659,2,2,3,12,8,126,2,-1,0,1,2
30,12,3,2,2,342,1,2,1,7,5,206,2,-1,0,1,2
54,11,1,1,2,851,1,2,1,5,5,108,2,-1,0,1,2
32,12,3,2,2,385,1,2,3,14,5,247,2,-1,0,1,2
56,8,1,3,2,2324,1,2,2,19,8,132,4,-1,0,1,2
50,11,1,4,2,267,1,2,3,21,11,30,1,-1,0,1,2
37,4,1,4,2,-666,1,2,3,18,11,204,2,-1,0,1,2
44,12,2,2,2,-389,1,1,1,5,6,52,1,-1,0,1,2
48,11,2,2,2,-63,2,1,1,15,5,7,1,670,5,2,2
28,4,3,4,2,9710,2,2,3,14,10,786,2,-1,0,1,2
30,7,3,2,2,48,2,2,3,25,2,217,1,191,2,4,1
42,12,1,2,2,0,1,2,3,9,7,431,1,-1,0,1,2
39,8,3,4,2,172,1,2,3,9,2,125,2,183,2,3,1
32,4,3,4,2,3237,1,2,1,2,6,447,2,-1,0,1,2
51,2,1,2,2,73,2,2,3,21,7,195,1,-1,0,1,2
39,8,1,2,2,171,1,1,3,8,5,153,1,353,1,3,2
38,4,3,2,2,399,1,2,3,11,8,367,4,-1,0,1,2
42,8,1,2,2,171,1,2,1,14,5,55,1,-1,0,1,2
37,8,1,3,2,693,1,2,1,7,5,327,3,-1,0,1,2
54,10,2,3,2,477,1,2,1,19,5,335,4,-1,0,1,2
34,12,1,2,2,-196,1,1,1,26,5,16,1,-1,0,1,2
34,11,2,4,2,674,1,2,3,7,8,587,2,-1,0,1,1
30,11,1,4,2,239,2,2,2,20,10,73,1,-1,0,1,2
36,5,1,3,2,622,2,2,1,20,6,55,5,-1,0,1,2
49,11,1,2,2,5996,2,2,2,21,11,345,2,-1,0,1,2
30,8,3,2,2,953,1,2,1,2,6,747,2,-1,0,1,1
29,11,1,4,2,1489,1,2,1,28,5,430,1,-1,0,1,2
37,4,3,2,2,45,2,2,3,29,8,99,3,-1,0,1,2
30,3,3,2,2,-306,1,2,1,3,6,275,1,-1,0,1,2
39,8,1,2,2,661,1,2,1,12,5,162,4,-1,0,1,2
50,8,1,2,2,2719,1,2,3,14,5,97,2,-1,0,1,2
60,10,1,2,2,-208,1,2,1,15,5,104,1,-1,0,1,2
35,11,1,4,2,1526,1,2,3,2,2,236,2,217,4,3,2
44,11,1,2,2,65,2,2,2,28,8,53,11,-1,0,1,2
50,2,2,2,2,381,2,2,3,5,2,519,1,212,2,2,2
44,6,1,4,2,3689,1,2,1,16,5,134,3,-1,0,1,2
41,4,1,4,2,97,2,2,3,18,11,130,1,-1,0,1,2
34,11,1,4,2,178,1,2,3,18,11,85,1,-1,0,1,2
35,11,1,2,2,451,1,1,3,12,5,247,1,-1,0,1,2
28,5,3,3,2,0,2,1,3,29,7,120,4,-1,0,1,2
36,12,1,4,2,562,2,2,3,25,5,90,1,-1,0,1,2
44,6,3,1,2,323,2,2,3,28,7,332,2,181,2,3,1
36,11,1,4,2,6,1,2,3,27,1,100,1,435,1,3,2
35,8,1,2,2,274,1,1,1,20,5,205,1,-1,0,1,2
31,2,3,4,2,1531,1,2,1,28,5,48,5,-1,0,1,2
59,4,1,4,2,10114,2,2,3,19,11,596,3,-1,0,1,2
66,5,2,3,2,204,2,2,2,13,8,213,1,-1,0,1,2
46,11,3,4,2,1448,2,2,3,17,11,292,1,-1,0,1,2
33,3,3,2,2,1173,2,2,3,30,1,844,3,-1,0,1,2
39,12,1,2,1,-697,1,2,3,31,7,423,2,-1,0,1,2
56,8,1,2,2,475,1,1,1,20,6,110,4,-1,0,1,2
43,8,1,2,2,95,1,2,3,18,5,296,1,-1,0,1,2
40,4,1,3,2,395,1,2,3,22,4,232,4,-1,0,1,1
46,8,3,2,2,76,1,2,1,7,5,245,2,-1,0,1,2
44,4,3,4,2,617,2,2,2,31,7,30,2,-1,0,1,2
34,11,3,2,2,52,2,2,3,19,8,90,4,-1,0,1,2
43,6,1,4,2,903,1,2,3,7,4,197,1,-1,0,1,2
40,11,1,2,2,5811,1,2,3,18,11,172,1,-1,0,1,2
37,2,3,2,2,1113,1,2,1,9,5,237,1,-1,0,1,2
34,8,1,2,2,270,1,1,1,6,5,159,1,-1,0,1,2
48,2,1,3,2,4459,1,2,3,3,4,439,2,240,1,3,2
48,11,3,2,2,-92,1,2,3,3,2,1393,1,-1,0,1,1
58,4,1,4,2,361,2,2,3,14,8,503,2,-1,0,1,2
46,2,1,2,2,-522,1,2,3,27,3,243,3,239,13,2,1
39,8,1,2,2,507,1,2,1,8,5,136,2,-1,0,1,2
27,8,3,2,2,153,1,2,3,20,4,198,3,346,1,3,2
32,8,1,2,2,7365,1,2,3,31,7,124,5,-1,0,1,2
33,11,1,2,2,180,2,2,3,4,8,561,1,435,3,3,1
40,11,2,2,2,311,2,2,3,6,8,738,2,-1,0,1,1
34,11,3,2,2,920,1,2,3,29,10,250,1,342,5,3,2
59,5,1,3,2,153,2,2,1,4,7,133,3,-1,0,1,2
50,2,1,2,2,1917,1,2,1,14,5,200,2,-1,0,1,2
32,6,1,4,2,721,1,2,3,15,5,128,1,-1,0,1,2
32,9,2,4,2,745,1,1,3,31,7,11,20,-1,0,1,2
33,4,1,4,2,1602,2,2,3,21,11,44,3,-1,0,1,2
27,8,1,4,2,335,1,2,1,26,6,519,3,-1,0,1,1
34,12,1,2,2,88,1,1,1,29,5,82,2,-1,0,1,2
34,4,1,4,2,3301,1,2,3,17,6,485,2,227,4,3,1
53,11,1,2,2,4930,2,1,3,2,2,228,2,-1,0,1,2
48,4,2,4,2,249,2,2,3,6,8,293,6,-1,0,1,2
42,5,1,2,2,279,1,2,3,23,7,673,1,-1,0,1,2
44,8,3,1,2,2167,1,2,1,7,5,1273,1,-1,0,1,2
44,9,3,4,2,1367,1,2,3,13,4,1232,3,146,1,2,1
44,12,2,2,2,35,1,2,3,16,4,184,2,-1,0,1,2
28,11,3,2,2,389,1,2,3,11,5,15,7,-1,0,1,2
34,4,3,4,2,395,1,2,3,16,4,316,2,-1,0,1,2
30,4,3,4,2,320,2,2,3,26,5,140,1,-1,0,1,2
33,4,3,4,2,1097,2,1,3,6,8,308,4,-1,0,1,2
35,4,1,4,2,2793,2,2,3,20,11,258,2,-1,0,1,2
43,3,3,3,2,698,1,2,1,14,5,322,1,-1,0,1,2
30,2,1,2,2,373,1,2,3,30,1,353,2,228,4,2,2
21,7,3,2,2,232,1,2,1,21,5,110,2,-1,0,1,2
29,12,3,2,2,1357,2,1,1,1,7,200,1,-1,0,1,2
60,10,1,3,2,364,1,2,1,6,5,631,2,-1,0,1,2
30,4,3,2,2,18,1,2,3,17,11,294,1,-1,0,1,2
46,11,3,2,2,1758,1,2,3,18,11,109,1,-1,0,1,2
29,4,3,4,2,2799,1,2,3,5,5,371,2,-1,0,1,2
27,12,3,2,2,482,1,2,1,6,6,220,2,-1,0,1,2
54,8,1,2,2,1636,2,2,2,20,7,1008,2,-1,0,1,1
33,11,1,2,2,-616,1,1,1,27,5,320,1,-1,0,1,2
80,10,1,3,2,1861,2,2,2,14,4,563,2,-1,0,1,2
41,3,1,4,2,1666,2,2,1,9,6,291,3,-1,0,1,2
30,7,3,2,2,0,1,2,3,19,11,661,1,-1,0,1,2
48,11,2,2,2,177,1,2,1,8,5,471,1,-1,0,1,2
53,8,1,3,2,1100,1,2,1,17,6,714,2,-1,0,1,2
58,11,3,4,2,388,2,2,3,19,11,96,1,-1,0,1,2
51,8,1,1,2,1432,2,2,3,9,7,388,1,-1,0,1,2
48,8,1,2,2,2697,1,1,1,26,5,79,5,-1,0,1,2
38,3,1,3,2,338,2,2,1,19,6,219,2,-1,0,1,2
46,1,1,1,2,0,2,2,3,4,8,343,1,-1,0,1,2
34,11,3,4,2,2047,1,2,3,28,7,57,5,-1,0,1,2
50,8,1,3,2,0,1,2,3,23,7,137,1,-1,0,1,2
42,3,1,4,2,1270,1,2,1,15,5,192,1,-1,0,1,2
40,2,1,2,2,2621,2,1,3,9,7,607,4,-1,0,1,2
60,8,1,3,2,1262,1,1,1,13,5,1015,1,-1,0,1,1
30,7,3,2,2,1681,2,2,3,23,3,128,1,106,2,4,1
60,4,1,4,1,-108,2,1,3,7,7,79,2,-1,0,1,2
48,8,1,3,2,3020,2,2,3,12,8,645,3,-1,0,1,2
31,2,2,2,2,1210,2,2,3,16,7,350,1,-1,0,1,2
26,3,3,4,2,3466,2,2,3,6,10,275,2,-1,0,1,1
47,11,1,4,2,1115,1,2,2,23,7,18,9,-1,0,1,2
53,8,3,2,2,1004,2,2,3,13,5,393,1,84,1,2,1
27,9,3,4,2,516,2,2,3,16,2,57,1,-1,0,1,2
27,8,3,2,2,28,2,2,2,22,7,68,3,-1,0,1,2
57,4,3,4,2,73,2,2,1,12,5,41,1,-1,0,1,2
24,7,3,2,2,7,1,2,1,30,5,86,3,-1,0,1,2
47,12,3,2,2,591,2,2,3,29,7,397,1,-1,0,1,2
39,4,1,4,2,500,1,2,3,17,11,257,1,178,2,2,2
32,3,3,3,2,911,2,1,3,20,11,42,7,-1,0,1,2
39,2,1,2,2,456,1,2,3,17,4,193,3,-1,0,1,2
47,11,3,2,2,-504,2,1,3,22,7,108,1,-1,0,1,2
55,4,2,4,2,1598,2,2,3,22,8,607,4,-1,0,1,2
44,4,1,3,2,2276,1,2,1,17,6,321,1,-1,0,1,2
54,4,1,4,2,154,2,2,1,9,5,155,3,-1,0,1,2
32,4,3,4,2,0,2,2,3,29,8,255,2,-1,0,1,2
30,9,1,4,2,227,1,1,1,12,5,227,3,-1,0,1,2
27,12,3,2,2,87,2,2,3,8,7,260,1,-1,0,1,2
37,11,3,2,2,0,2,2,1,5,6,80,2,-1,0,1,2
39,11,3,2,2,69,2,2,3,26,8,183,3,-1,0,1,2
36,12,1,4,2,45,2,2,3,19,11,52,3,-1,0,1,2
32,11,3,2,2,0,1,1,1,26,5,916,2,-1,0,1,2
42,8,1,2,2,-128,2,1,3,28,7,180,4,-1,0,1,2
55,4,1,4,2,10065,2,2,1,27,5,50,3,-1,0,1,2
37,8,1,3,2,310,1,2,1,7,5,474,1,-1,0,1,2
40,2,2,2,2,4,2,2,3,30,7,63,3,-1,0,1,2
46,12,1,2,2,89,1,2,1,7,5,479,2,-1,0,1,2
27,2,3,2,2,827,1,2,3,4,6,73,1,107,1,3,2
46,11,3,4,2,3133,2,2,3,6,8,411,3,-1,0,1,2
32,8,3,2,2,29,2,2,1,16,5,132,13,-1,0,1,2
39,11,3,2,2,556,1,2,1,29,5,322,1,-1,0,1,2
37,8,3,3,2,275,1,2,3,11,5,103,1,367,1,2,2
40,4,2,1,2,4095,1,2,3,20,4,281,1,-1,0,1,2
25,3,1,2,2,285,1,2,1,29,5,859,2,-1,0,1,2
39,4,1,2,2,0,1,2,3,24,7,21,21,-1,0,1,2
56,8,1,2,2,244,1,2,3,14,5,465,3,-1,0,1,2
60,5,1,3,2,161,2,2,1,6,6,183,1,-1,0,1,2
38,2,1,2,2,3047,1,2,1,6,5,285,2,-1,0,1,2
46,6,1,2,2,0,1,1,3,29,7,54,16,-1,0,1,2
36,11,1,2,2,432,1,1,1,4,8,94,1,-1,0,1,2
56,8,1,3,1,-160,2,2,3,9,7,96,2,-1,0,1,2
32,8,1,2,2,435,1,2,3,17,4,456,1,331,1,3,2
62,10,1,2,2,816,2,2,3,1,9,28,2,-1,0,1,2
37,11,3,2,2,267,2,2,3,13,5,121,1,-1,0,1,2
43,8,1,3,1,0,2,1,3,22,7,431,8,-1,0,1,2
30,12,3,2,2,-172,1,1,3,17,4,282,4,329,2,2,2
31,3,3,4,2,498,2,2,3,29,1,264,2,-1,0,1,2
44,11,1,2,2,5163,2,2,3,11,8,48,2,-1,0,1,2
55,4,3,4,2,854,1,1,1,17,6,98,4,-1,0,1,2
24,8,3,3,2,174,1,2,3,18,5,22,3,-1,0,1,2
37,2,3,2,2,155,1,2,1,26,5,460,1,-1,0,1,2
49,8,1,3,2,490,1,2,2,18,5,19,5,364,2,3,2
53,4,1,2,2,1925,1,2,1,26,5,153,1,-1,0,1,2
49,11,3,2,2,-120,1,1,3,9,7,100,5,-1,0,1,2
32,8,3,2,2,3036,1,2,3,31,7,52,5,-1,0,1,2
37,11,3,2,2,864,1,2,1,30,5,171,1,-1,0,1,2
53,8,1,3,2,207,2,1,1,4,7,212,1,-1,0,1,2
38,8,3,1,2,10,1,2,1,3,6,266,10,-1,0,1,2
41,3,2,2,2,1281,2,2,3,31,7,45,3,-1,0,1,2
55,9,1,3,2,0,2,2,3,8,8,138,2,-1,0,1,2
23,8,3,3,2,965,1,2,1,21,5,1161,4,-1,0,1,2
39,2,2,2,2,1022,1,2,1,20,6,20,3,-1,0,1,2
47,9,1,4,2,751,2,2,3,24,7,408,14,-1,0,1,2
34,11,3,4,2,612,2,2,3,28,8,81,1,95,1,3,2
32,11,3,4,2,471,2,2,3,14,1,67,1,-1,0,1,2
51,10,1,3,2,229,1,2,1,5,5,353,1,-1,0,1,2
31,2,3,4,2,676,1,2,3,22,4,124,2,343,2,2,1
35,8,1,2,1,-198,1,2,1,9,5,72,2,-1,0,1,2
42,12,1,2,2,174,1,2,3,11,5,67,1,-1,0,1,2
57,11,1,2,2,93,2,2,1,9,6,82,2,-1,0,1,2
29,4,3,4,2,74,2,2,3,6,8,174,1,-1,0,1,2
42,8,1,2,2,-21,2,2,1,2,6,377,1,-1,0,1,2
51,2,1,3,2,658,1,2,1,14,5,369,1,-1,0,1,2
31,11,3,4,2,110,2,2,3,21,8,238,4,-1,0,1,2
36,3,1,2,2,923,2,2,1,27,9,6,1,-1,0,1,2
40,5,2,2,2,108,2,2,1,9,5,93,1,-1,0,1,2
34,4,1,4,2,1782,1,2,3,20,4,17,6,25,7,2,2
30,4,1,2,2,3817,1,2,3,20,11,104,5,-1,0,1,2
47,4,1,1,2,4567,2,2,2,31,7,921,4,-1,0,1,2
41,9,2,4,2,1256,2,2,2,9,2,147,3,-1,0,1,2
56,4,1,3,2,0,2,2,3,3,2,996,1,-1,0,1,1
36,4,1,4,2,-861,1,1,3,28,7,53,2,-1,0,1,2
49,2,1,2,1,15,2,2,1,12,5,290,5,-1,0,1,2
33,4,2,2,2,321,2,1,3,30,7,151,10,-1,0,1,2
41,12,2,2,2,727,1,2,3,11,5,246,1,-1,0,1,2
33,4,1,4,2,11149,1,2,1,21,5,418,2,-1,0,1,2
41,8,3,4,2,6025,2,2,1,19,6,559,1,-1,0,1,2
52,8,1,3,2,306,2,2,3,28,1,223,1,-1,0,1,1
37,12,1,2,2,343,1,1,3,7,5,104,1,304,7,3,2
37,4,1,4,2,0,2,2,1,16,6,637,6,-1,0,1,1
32,7,3,2,2,1883,1,2,1,23,5,57,1,-1,0,1,2
28,11,1,2,2,7449,1,2,3,7,5,193,1,-1,0,1,2
59,1,1,3,2,1470,2,2,1,5,6,74,1,-1,0,1,2
57,10,1,4,2,11254,2,2,3,30,7,229,2,-1,0,1,2
36,4,3,4,2,86,2,2,3,25,8,48,4,-1,0,1,2
32,4,1,4,2,2,1,2,3,14,7,79,3,-1,0,1,2
34,3,3,2,2,1586,2,2,3,5,2,355,2,-1,0,1,2
37,8,1,3,2,-88,1,2,1,26,5,225,1,-1,0,1,2
54,6,3,4,2,5417,1,2,3,3,4,376,1,-1,0,1,2
49,12,1,2,2,823,2,2,3,8,8,780,4,-1,0,1,1
52,12,2,3,2,-644,2,2,3,18,8,119,3,-1,0,1,2
60,11,1,2,2,914,2,2,1,4,8,64,1,-1,0,1,2
44,2,1,2,2,961,2,2,1,20,6,314,2,-1,0,1,2
39,8,1,2,2,263,1,2,3,18,11,365,1,-1,0,1,2
30,2,1,2,2,2174,1,2,3,9,2,191,1,-1,0,1,2
28,8,1,2,2,708,1,2,1,6,6,339,5,-1,0,1,2
37,2,3,2,2,1003,2,2,3,9,7,259,3,-1,0,1,2
42,4,1,4,2,0,2,2,1,20,5,66,12,-1,0,1,2
34,4,1,4,2,902,1,2,3,14,5,159,1,367,2,2,2
45,11,1,4,2,377,1,2,1,19,6,835,3,-1,0,1,1
44,11,1,3,2,7800,1,2,3,19,11,250,1,-1,0,1,2
42,8,1,2,2,1958,1,2,3,18,11,129,1,172,3,3,2
25,8,3,2,2,495,2,2,3,7,7,131,3,-1,0,1,2
33,11,1,2,2,152,1,2,3,7,7,136,1,-1,0,1,2
23,12,3,2,2,-39,1,1,1,9,5,142,2,-1,0,1,2
49,8,1,1,2,2635,2,2,3,7,8,88,2,-1,0,1,2
40,11,1,4,2,1063,1,1,3,19,8,264,2,-1,0,1,2
37,4,1,4,2,57,2,2,3,30,4,96,2,84,1,4,2
46,4,1,1,2,802,1,2,3,30,1,445,1,189,1,3,2
34,9,1,4,2,191,2,2,3,8,7,59,1,-1,0,1,2
36,8,1,3,2,448,1,2,1,5,5,286,1,-1,0,1,2
54,4,2,4,2,3222,2,2,3,14,8,67,2,-1,0,1,2
50,11,2,2,2,3656,2,2,3,12,8,509,2,-1,0,1,2
25,4,3,4,2,2140,2,2,3,1,10,81,1,-1,0,1,2
29,8,3,3,2,170,1,2,3,8,7,216,1,-1,0,1,2
28,8,1,2,2,751,1,2,3,22,7,598,5,-1,0,1,1
29,9,3,4,2,392,2,1,1,1,7,135,1,-1,0,1,2
32,2,3,2,2,-133,1,2,3,14,5,119,1,352,2,3,2
30,11,1,2,2,139,2,1,3,8,7,1046,2,-1,0,1,2
29,4,3,4,2,7578,2,2,3,22,5,46,3,-1,0,1,2
45,8,1,2,2,530,2,1,1,17,6,705,1,-1,0,1,2
51,4,3,4,2,151,1,2,3,8,9,638,1,427,3,4,1
45,11,1,2,2,89,1,2,1,15,5,175,2,-1,0,1,2
53,12,2,4,2,329,2,2,3,30,1,189,1,-1,0,1,2
52,4,1,4,2,11650,1,2,3,17,11,48,1,-1,0,1,2
30,4,1,4,2,859,1,2,1,20,5,249,3,-1,0,1,2
31,4,1,4,2,18,1,2,3,30,7,72,19,-1,0,1,2
43,5,1,3,2,59,2,1,3,28,7,155,2,-1,0,1,2
48,12,1,2,2,485,1,2,3,21,11,254,5,-1,0,1,2
52,8,1,3,2,2977,2,2,3,18,8,286,5,-1,0,1,2
23,11,3,2,2,28,1,2,3,17,4,183,3,325,2,3,2
53,5,3,3,2,1238,2,2,1,17,6,23,3,-1,0,1,2
34,11,1,2,2,384,1,2,3,6,9,127,2,831,1,2,2
59,4,2,4,2,262,2,2,1,5,5,178,1,-1,0,1,2
28,11,3,2,2,525,2,2,3,3,2,176,2,-1,0,1,2
57,4,1,3,2,2538,2,1,2,17,7,485,2,-1,0,1,2
30,11,1,2,2,2326,2,2,3,22,6,67,1,108,1,4,2
39,6,1,2,1,0,2,2,3,16,7,528,9,-1,0,1,2
34,8,1,2,2,360,1,2,1,21,5,66,2,-1,0,1,2
34,12,3,2,2,-38,1,2,3,7,5,48,1,-1,0,1,2
47,2,1,3,2,31,1,2,3,6,5,50,1,356,1,3,2
43,2,1,2,2,2271,2,2,2,10,11,524,1,-1,0,1,1
28,4,3,2,2,265,1,2,3,25,7,194,2,-1,0,1,2
35,9,1,2,2,524,1,2,3,21,11,484,4,-1,0,1,2
49,8,2,2,2,4177,1,2,3,15,7,275,4,-1,0,1,2
51,6,1,4,2,209,2,2,3,29,7,112,2,-1,0,1,2
26,8,3,2,2,-46,1,2,1,20,6,382,7,-1,0,1,1
38,3,1,3,2,311,2,2,2,31,7,80,11,-1,0,1,2
29,2,1,4,2,238,2,2,3,26,2,79,1,-1,0,1,2
55,6,2,4,2,0,2,2,1,6,6,108,2,-1,0,1,2
